"a_number","b_number","duration","calleeCarrier","weight","startTime","callDay","startDate"
"1052","1392","34","","1.0","9.4826","Friday","20151009"
"1052","1392","19","","1.0","13.5725","Thursday","20151008"
"1052","1307","9","","1.0","10.0324","Friday","20151009"
"1052","1307","39","","1.0","19.4131","Wednesday","20151007"
"1052","1307","91","","1.0","19.2341","Wednesday","20151007"
"1052","1371","11","","1.0","10.574","Friday","20151009"
"1052","1392","81","","1.0","11.5652","Monday","20151005"
"1052","1392","15","","1.0","14.1439","Thursday","20151008"
"1052","654","7","","1.0","14.3642","Friday","20151009"
"1052","1392","68","","1.0","19.0123","Wednesday","20151007"
"1052","1307","20","","1.0","10.2045","Friday","20151009"
"1052","1392","3","","1.0","14.1425","Thursday","20151008"
"1052","1307","46","","1.0","10.2428","Friday","20151009"
"1052","1371","8","","1.0","10.5629","Friday","20151009"
"1052","1307","22","","1.0","10.261","Friday","20151009"
"1133","1332","3","","1.0","19.1712","Thursday","20151008"
"1133","1332","3","","1.0","19.1712","Thursday","20151008"
"1331","1273","62","","1.0","9.5827","Wednesday","20151007"
"1331","1075","4","","1.0","9.5003","Thursday","20151008"
"1331","1351","51","","1.0","9.4511","Tuesday","20151006"
"1195","1328","17","","1.0","8.2951","Thursday","20151008"
"1195","1030","135","","1.0","16.4957","Sunday","20151011"
"1307","1362","35","","1.0","19.2739","Wednesday","20151007"
"1307","1392","23","","1.0","12.3221","Wednesday","20151007"
"1307","958","43","","1.0","12.232","Wednesday","20151007"
"1307","958","19","","1.0","12.2745","Wednesday","20151007"
"1307","958","119","","1.0","15.5718","Wednesday","20151007"
"1307","1392","50","","1.0","12.2639","Wednesday","20151007"
"1307","621","139","","1.0","19.511","Tuesday","20151006"
"1307","1116","122","","1.0","16.5148","Monday","20151005"
"1307","1362","22","","1.0","13.5108","Saturday","20151010"
"1307","896","33","","1.0","14.1303","Thursday","20151008"
"1307","1052","139","","1.0","19.2455","Monday","20151005"
"1307","896","15","","1.0","10.1525","Tuesday","20151006"
"1307","621","163","","1.0","19.0544","Monday","20151005"
"1307","621","163","","1.0","19.0544","Monday","20151005"
"1307","1362","35","","1.0","19.2739","Wednesday","20151007"
"1307","1116","122","","1.0","16.5148","Monday","20151005"
"1307","1392","23","","1.0","12.3221","Wednesday","20151007"
"1307","958","43","","1.0","12.232","Wednesday","20151007"
"1307","1288","259","","1.0","20.5343","Wednesday","20151007"
"1307","1288","259","","1.0","20.5343","Wednesday","20151007"
"1307","654","22","","1.0","7.0028","Thursday","20151008"
"1307","654","22","","1.0","7.0028","Thursday","20151008"
"1307","958","19","","1.0","12.2745","Wednesday","20151007"
"1307","621","139","","1.0","19.511","Tuesday","20151006"
"1307","958","119","","1.0","15.5718","Wednesday","20151007"
"1307","1392","50","","1.0","12.2639","Wednesday","20151007"
"1307","1362","22","","1.0","13.5108","Saturday","20151010"
"1307","654","83","","1.0","23.0733","Tuesday","20151006"
"1307","654","83","","1.0","23.0733","Tuesday","20151006"
"1307","654","11","","1.0","14.2922","Friday","20151009"
"1307","654","11","","1.0","14.2922","Friday","20151009"
"1307","1052","139","","1.0","19.2455","Monday","20151005"
"1307","896","15","","1.0","10.1525","Tuesday","20151006"
"1307","896","33","","1.0","14.1303","Thursday","20151008"
"1173","1371","1","","1.0","18.4139","Thursday","20151008"
"1173","1367","25","","1.0","15.342","Wednesday","20151007"
"1173","1371","27","","1.0","18.4622","Thursday","20151008"
"1173","1149","60","","1.0","17.1908","Wednesday","20151007"
"1173","1371","11","","1.0","20.2602","Friday","20151009"
"1173","1371","33","","1.0","15.2433","Wednesday","20151007"
"1173","1371","18","","1.0","18.4147","Thursday","20151008"
"1173","1371","27","","1.0","18.4622","Thursday","20151008"
"1173","1367","25","","1.0","15.342","Wednesday","20151007"
"1173","1149","6","","1.0","17.2253","Wednesday","20151007"
"1173","1149","6","","1.0","17.2253","Wednesday","20151007"
"1173","1371","33","","1.0","15.2433","Wednesday","20151007"
"1173","1149","60","","1.0","17.1908","Wednesday","20151007"
"1173","1371","32","","1.0","18.3532","Thursday","20151008"
"1173","1371","32","","1.0","18.3532","Thursday","20151008"
"1173","1371","18","","1.0","18.4147","Thursday","20151008"
"1173","1371","11","","1.0","20.2602","Friday","20151009"
"1173","1371","12","","1.0","15.0427","Wednesday","20151007"
"1173","1371","12","","1.0","15.0427","Wednesday","20151007"
"1173","1218","15","","1.0","16.0915","Thursday","20151008"
"1173","1218","15","","1.0","16.0915","Thursday","20151008"
"1173","1371","1","","1.0","18.4139","Thursday","20151008"
"1173","1218","30","","1.0","16.0305","Thursday","20151008"
"1173","1218","30","","1.0","16.0305","Thursday","20151008"
"1052","1258","53","","1.0","16.4144","Friday","20151009"
"1052","1169","15","","1.0","12.4339","Monday","20151005"
"1392","1335","81","","1.0","8.445","Friday","20151009"
"1392","1371","69","","1.0","14.3025","Friday","20151009"
"1392","1371","12","","1.0","9.4745","Friday","20151009"
"1392","1352","100","","1.0","15.4051","Tuesday","20151006"
"1392","1215","11","","1.0","17.2351","Friday","20151009"
"1392","1371","9","","1.0","21.1253","Saturday","20151010"
"1392","1371","72","","1.0","13.1237","Saturday","20151010"
"1392","1371","14","","1.0","12.5227","Friday","20151009"
"1392","1371","46","","1.0","19.244","Sunday","20151011"
"1392","1371","21","","1.0","18.0921","Saturday","20151010"
"1392","1371","38","","1.0","14.4646","Friday","20151009"
"1392","1335","74","","1.0","8.3742","Monday","20151005"
"1116","1169","43","","1.0","14.1746","Thursday","20151008"
"1116","1169","88","","1.0","20.0654","Wednesday","20151007"
"1116","1016","17","","1.0","14.1657","Thursday","20151008"
"1116","1016","1","","1.0","13.4443","Thursday","20151008"
"1116","1169","43","","1.0","14.1746","Thursday","20151008"
"1116","1169","14","","1.0","14.512","Thursday","20151008"
"1116","1016","37","","1.0","13.3656","Thursday","20151008"
"1116","1016","639","","1.0","19.5524","Wednesday","20151007"
"1116","1016","37","","1.0","13.3656","Thursday","20151008"
"1116","1169","14","","1.0","14.512","Thursday","20151008"
"1116","1016","17","","1.0","14.1657","Thursday","20151008"
"1116","1169","88","","1.0","20.0654","Wednesday","20151007"
"1116","1016","1","","1.0","13.4443","Thursday","20151008"
"1116","1016","639","","1.0","19.5524","Wednesday","20151007"
"1080","1307","44","","1.0","15.1136","Tuesday","20151006"
"1080","1307","27","","1.0","17.011","Tuesday","20151006"
"1080","568","93","","1.0","16.4932","Wednesday","20151007"
"1080","1307","30","","1.0","15.4031","Friday","20151009"
"1080","1307","51","","1.0","15.1344","Friday","20151009"
"1080","1392","38","","1.0","17.5158","Friday","20151009"
"1080","568","128","","1.0","16.5015","Monday","20151005"
"1080","1392","139","","1.0","20.1445","Thursday","20151008"
"1080","1307","142","","1.0","20.1143","Thursday","20151008"
"1080","568","24","","1.0","18.2319","Wednesday","20151007"
"1080","568","93","","1.0","16.4932","Wednesday","20151007"
"1080","1307","44","","1.0","15.1136","Tuesday","20151006"
"1080","1307","155","","1.0","17.1433","Friday","20151009"
"1080","1307","155","","1.0","17.1433","Friday","20151009"
"1080","1307","2","","1.0","20.4505","Thursday","20151008"
"1080","1307","2","","1.0","20.4505","Thursday","20151008"
"1080","1307","21","","1.0","16.0333","Thursday","20151008"
"1080","1307","21","","1.0","16.0333","Thursday","20151008"
"1080","568","128","","1.0","16.5015","Monday","20151005"
"1080","1307","51","","1.0","15.1344","Friday","20151009"
"1080","621","49","","1.0","18.4501","Thursday","20151008"
"1080","621","49","","1.0","18.4501","Thursday","20151008"
"1080","1307","30","","1.0","15.4031","Friday","20151009"
"1080","1392","20","","1.0","17.5605","Friday","20151009"
"1080","1392","20","","1.0","17.5605","Friday","20151009"
"1080","1392","38","","1.0","17.5158","Friday","20151009"
"1080","621","31","","1.0","10.4909","Saturday","20151010"
"1080","621","31","","1.0","10.4909","Saturday","20151010"
"1080","1307","27","","1.0","17.011","Tuesday","20151006"
"1080","1392","139","","1.0","20.1445","Thursday","20151008"
"1080","1307","142","","1.0","20.1143","Thursday","20151008"
"1080","1218","106","","1.0","12.3032","Saturday","20151010"
"1080","1218","106","","1.0","12.3032","Saturday","20151010"
"1080","1307","20","","1.0","20.4648","Thursday","20151008"
"1080","1307","20","","1.0","20.4648","Thursday","20151008"
"1080","1392","94","","1.0","17.4149","Friday","20151009"
"1080","1392","94","","1.0","17.4149","Friday","20151009"
"1080","568","24","","1.0","18.2319","Wednesday","20151007"
"1080","1307","36","","1.0","20.2313","Friday","20151009"
"1080","1307","36","","1.0","20.2313","Friday","20151009"
"1133","1227","101","","1.0","8.4644","Monday","20151005"
"1133","1227","113","","1.0","6.4835","Saturday","20151010"
"1133","1227","113","","1.0","6.4835","Saturday","20151010"
"1133","1227","9","","1.0","10.4927","Sunday","20151011"
"1133","1227","9","","1.0","10.4927","Sunday","20151011"
"1133","1227","101","","1.0","8.4644","Monday","20151005"
"1133","1227","99","","1.0","10.4942","Sunday","20151011"
"1133","1227","99","","1.0","10.4942","Sunday","20151011"
"1133","1227","100","","1.0","6.1948","Wednesday","20151007"
"1133","1227","100","","1.0","6.1948","Wednesday","20151007"
"1133","1227","69","","1.0","6.4717","Saturday","20151010"
"1133","1227","69","","1.0","6.4717","Saturday","20151010"
"1286","870","39","","1.0","14.5247","Monday","20151005"
"1286","870","39","","1.0","14.5247","Monday","20151005"
"1286","1204","14","","1.0","16.0709","Monday","20151005"
"1286","1204","14","","1.0","16.0709","Monday","20151005"
"1286","1204","52","","1.0","16.0044","Monday","20151005"
"1286","1204","52","","1.0","16.0044","Monday","20151005"
"1335","1291","136","","1.0","11.512","Thursday","20151008"
"1335","1291","136","","1.0","11.512","Thursday","20151008"
"1335","1169","124","","1.0","11.1346","Tuesday","20151006"
"1335","1169","101","","1.0","11.3954","Tuesday","20151006"
"1335","1303","685","","1.0","7.4045","Thursday","20151008"
"1335","1169","124","","1.0","11.1346","Tuesday","20151006"
"1335","1303","685","","1.0","7.4045","Thursday","20151008"
"1335","1169","101","","1.0","11.3954","Tuesday","20151006"
"1188","1086","164","","1.0","17.0119","Friday","20151009"
"1188","1086","164","","1.0","17.0119","Friday","20151009"
"1177","1130","92","","1.0","10.1519","Friday","20151009"
"897","896","77","","1.0","17.57","Monday","20151005"
"897","896","77","","1.0","17.57","Monday","20151005"
"897","1307","395","","1.0","23.1225","Saturday","20151010"
"897","1307","395","","1.0","23.1225","Saturday","20151010"
"897","1307","3","","1.0","22.562","Friday","20151009"
"897","1307","3","","1.0","22.562","Friday","20151009"
"1375","1269","40","","1.0","19.3433","Sunday","20151011"
"1375","1269","40","","1.0","19.3433","Sunday","20151011"
"1173","1336","10","","1.0","22.3243","Monday","20151005"
"1173","1336","16","","1.0","17.4547","Monday","20151005"
"1173","896","17","","1.0","17.1538","Tuesday","20151006"
"1173","896","165","","1.0","12.0945","Tuesday","20151006"
"1173","896","70","","1.0","11.5656","Tuesday","20151006"
"1173","896","11","","1.0","13.3159","Wednesday","20151007"
"1173","896","9","","1.0","9.4607","Monday","20151005"
"845","1169","92","","1.0","11.2346","Monday","20151005"
"845","1169","83","","1.0","15.595","Tuesday","20151006"
"845","1169","83","","1.0","19.3449","Monday","20151005"
"845","1169","68","","1.0","19.2645","Wednesday","20151007"
"845","1169","1","","1.0","17.3619","Monday","20151005"
"845","1169","63","","1.0","13.5331","Thursday","20151008"
"845","1169","43","","1.0","17.4248","Tuesday","20151006"
"845","1169","73","","1.0","17.3628","Monday","20151005"
"845","1169","32","","1.0","11.5121","Wednesday","20151007"
"845","1169","46","","1.0","19.432","Monday","20151005"
"845","1169","92","","1.0","18.3243","Monday","20151005"
"845","1169","53","","1.0","17.4929","Friday","20151009"
"845","1169","40","","1.0","9.0652","Thursday","20151008"
"845","1169","42","","1.0","16.0227","Tuesday","20151006"
"845","1169","1","","1.0","19.1352","Monday","20151005"
"897","568","80","","1.0","16.5639","Friday","20151009"
"897","568","80","","1.0","16.5639","Friday","20151009"
"1169","1392","27","","1.0","9.1753","Thursday","20151008"
"1169","1392","25","","1.0","16.0806","Friday","20151009"
"1169","1392","43","","1.0","9.253","Thursday","20151008"
"1169","1392","43","","1.0","9.253","Thursday","20151008"
"1169","1392","25","","1.0","16.0806","Friday","20151009"
"1169","1392","27","","1.0","9.1753","Thursday","20151008"
"1204","1086","261","","1.0","10.3949","Saturday","20151010"
"1204","1086","137","","1.0","22.5023","Friday","20151009"
"1367","1259","43","","1.0","17.2656","Sunday","20151011"
"1367","1259","24","","1.0","19.4934","Saturday","20151010"
"1367","1259","205","","1.0","17.2746","Sunday","20151011"
"1367","1342","317","","1.0","13.05","Sunday","20151011"
"1367","1342","294","","1.0","13.3106","Sunday","20151011"
"1363","1196","34","","1.0","13.02","Sunday","20151011"
"1363","1196","34","","1.0","13.02","Sunday","20151011"
"1363","1367","102","","1.0","15.3044","Tuesday","20151006"
"1363","1367","102","","1.0","15.3044","Tuesday","20151006"
"1363","1196","14","","1.0","15.5447","Sunday","20151011"
"1363","1196","14","","1.0","15.5447","Sunday","20151011"
"1363","975","103","","1.0","8.5502","Wednesday","20151007"
"1363","975","103","","1.0","8.5502","Wednesday","20151007"
"1363","1367","21","","1.0","9.11","Wednesday","20151007"
"1363","1367","21","","1.0","9.11","Wednesday","20151007"
"1273","989","476","","1.0","23.1512","Saturday","20151010"
"1273","1350","94","","1.0","6.2206","Saturday","20151010"
"1273","1003","21","","1.0","16.2448","Thursday","20151008"
"1273","1236","394","","1.0","16.1756","Thursday","20151008"
"1273","1003","194","","1.0","16.2602","Thursday","20151008"
"1273","1003","21","","1.0","16.2448","Thursday","20151008"
"1273","989","476","","1.0","23.1512","Saturday","20151010"
"1273","1236","394","","1.0","16.1756","Thursday","20151008"
"1273","1350","94","","1.0","6.2206","Saturday","20151010"
"1273","1003","194","","1.0","16.2602","Thursday","20151008"
"1273","1258","114","","1.0","14.3534","Sunday","20151011"
"1273","1258","114","","1.0","14.3534","Sunday","20151011"
"1273","904","77","","1.0","11.2509","Tuesday","20151006"
"1273","904","77","","1.0","11.2509","Tuesday","20151006"
"1273","867","410","","1.0","11.1354","Thursday","20151008"
"1273","867","410","","1.0","11.1354","Thursday","20151008"
"1273","904","70","","1.0","9.4544","Saturday","20151010"
"1273","904","70","","1.0","9.4544","Saturday","20151010"
"1273","1318","52","","1.0","12.233","Monday","20151005"
"1273","1318","52","","1.0","12.233","Monday","20151005"
"1273","989","515","","1.0","11.3206","Monday","20151005"
"1273","989","515","","1.0","11.3206","Monday","20151005"
"1038","1227","66","","1.0","23.2922","Friday","20151009"
"1038","1227","66","","1.0","23.2922","Friday","20151009"
"1241","1075","423","","1.0","18.4309","Wednesday","20151007"
"1241","1075","423","","1.0","18.4309","Wednesday","20151007"
"1241","757","157","","1.0","14.2302","Saturday","20151010"
"1241","757","157","","1.0","14.2302","Saturday","20151010"
"1241","1394","194","","1.0","20.3441","Friday","20151009"
"1241","1394","194","","1.0","20.3441","Friday","20151009"
"1241","1394","165","","1.0","19.4406","Thursday","20151008"
"1241","1394","165","","1.0","19.4406","Thursday","20151008"
"568","1307","501","","1.0","17.5715","Monday","20151005"
"568","1307","5","","1.0","17.3314","Monday","20151005"
"568","1307","501","","1.0","17.5715","Monday","20151005"
"568","1289","140","","1.0","11.5803","Wednesday","20151007"
"568","1289","140","","1.0","11.5803","Wednesday","20151007"
"568","1307","5","","1.0","17.3314","Monday","20151005"
"1236","1169","117","","1.0","15.0709","Wednesday","20151007"
"1236","1226","14","","1.0","13.5042","Friday","20151009"
"1236","1226","175","","1.0","10.1441","Thursday","20151008"
"1236","1226","14","","1.0","13.5042","Friday","20151009"
"1236","1169","117","","1.0","15.0709","Wednesday","20151007"
"1236","1226","175","","1.0","10.1441","Thursday","20151008"
"1070","1041","11","","1.0","12.2644","Wednesday","20151007"
